2011_northern-brownsville-study.pdf,Rockaway Ave and Pitkin Ave,x,date,17:00-18:00,,,,,,,,,,,,,232,182,309,245,
2011_northern-brownsville-study.pdf,Thomas Boyland Ave and Atlantic Ave,x,date,17:00-18:00,,,,,,,,,,,,,28,176,67,195,
2011_northern-brownsville-study.pdf,Rockaway Ave and Dean St,x,date,17:00-18:00,,,,,,,,,,,,,23,52,15,87,
12_feis.pdf,Madison Ave @ East 47th St,x,date,12:00-13:00,,,,,,,,,,,,,997(mirrored),1311,997,1580,
12_feis.pdf,Madison Ave @ East 47th St,x,date,17:00-18:00,,,,,,,,,,,,,1047(mirrored),1344,1047,1527,
12_feis.pdf,Madison Ave @ East 47th St,x,date,09:00-10:00,,,,,,,,,,,,,1244(mirrored),1030,1244,939,
12_feis.pdf,Fifth Ave @ East 42nd St,x,date,12:00-13:00,,,,,,,,,,,,,1669,2273,1428,1652,
12_feis.pdf,Fifth Ave @ East 42nd St,x,date,17:00-18:00,,,,,,,,,,,,,2120,2943,2208,2098,
12_feis.pdf,Fifth Ave @ East 42nd St,x,date,09:00-10:00,,,,,,,,,,,,,1733,1727,2397,1449,
12_feis.pdf,Madison Ave @ East 45th St,x,date,12:00-13:00,,,,,,,,,,,,,1149,1865,1149(mirrored),1284,
12_feis.pdf,Madison Ave @ East 45th St,x,date,17:00-18:00,,,,,,,,,,,,,996,2071,996(mirrored),1336,
12_feis.pdf,Madison Ave @ East 45th St,x,date,09:00-10:00,,,,,,,,,,,,,1203,1556,1203(mirrored),896,
12_feis.pdf,2nd Ave, E 43rd St,x,date,12:00-13:00,,,,,,,,,,,,,451(mirrored),734(mirrored),451,734,
12_feis.pdf,2nd Ave, E 43rd St,x,date,17:00-18:00,,,,,,,,,,,,,495(mirrored),717(mirrored),495,717,
12_feis.pdf,2nd Ave, E 43rd St,x,date,09:00-10:00,,,,,,,,,,,,,458(mirrored),644(mirrored),458,644,
12_feis.pdf,Fifth Ave @ East 45th St,x,date,12:00-13:00,,,,,,,,,,,,,1193,2020,1053,2020(mirrored),
12_feis.pdf,Fifth Ave @ East 45th St,x,date,17:00-18:00,,,,,,,,,,,,,978,1869,1193,1869(mirrored),
12_feis.pdf,Fifth Ave @ East 45th St,x,date,09:00-10:00,,,,,,,,,,,,,929,1273,875,1273(mirrored),
12_feis.pdf,Madison Ave @ East 42nd St,x,date,12:00-13:00,,,,,,,,,,,,,2867,1699,2033,1572,
12_feis.pdf,Madison Ave @ East 42nd St,x,date,17:00-18:00,,,,,,,,,,,,,4729,2135,2459,1472,
12_feis.pdf,Madison Ave @ East 42nd St,x,date,09:00-10:00,,,,,,,,,,,,,3504,2197,2241,1450,
12_feis.pdf,Madison Ave @ East 44th St,x,date,12:00-13:00,,,,,,,,,,,,,443,1122,443(mirrored),1216,
12_feis.pdf,Madison Ave @ East 44th St,x,date,17:00-18:00,,,,,,,,,,,,,578,1402,578(mirrored),1269,
